datetime,open,high,low,close
2025-09-19T16:00:00.000000,115826.9,116093.0,115049.9,115569.5
2025-09-20T00:00:00.000000,115569.6,115933.4,115343.0,115909.8
2025-09-20T08:00:00.000000,115909.9,116059.2,115605.6,115928.5
2025-09-20T16:00:00.000000,115928.4,116017.9,115549.9,115624.9
2025-09-21T00:00:00.000000,115625.0,115772.9,115388.0,115772.9
2025-09-21T08:00:00.000000,115772.8,115778.0,115277.0,115471.1
2025-09-21T16:00:00.000000,115471.0,115620.0,115137.6,115183.9
2025-09-22T00:00:00.000000,115183.9,115344.6,111469.2,112454.4
2025-09-22T08:00:00.000000,112454.5,113413.5,112119.0,112768.7
2025-09-22T16:00:00.000000,112768.7,112942.4,111866.3,112604.7
2025-09-23T00:00:00.000000,112604.7,113080.0,111405.1,113048.1
2025-09-23T08:00:00.000000,113048.1,113254.8,112390.6,112828.6
2025-09-23T16:00:00.000000,112828.6,112927.8,111413.5,111947.0
2025-09-24T00:00:00.000000,111947.0,112732.8,110935.0,112544.7
2025-09-24T08:00:00.000000,112544.7,113850.0,112356.4,113299.9
2025-09-24T16:00:00.000000,113300.0,113895.8,113107.4,113254.0
2025-09-25T00:00:00.000000,113253.9,113462.1,111389.0,111708.5
2025-09-25T08:00:00.000000,111708.5,112220.3,110555.0,111538.4
2025-09-25T16:00:00.000000,111538.4,111636.6,108574.1,108934.5
2025-09-26T00:00:00.000000,108934.6,109766.0,108750.0,109257.3
2025-09-26T08:00:00.000000,109257.4,109742.3,108566.0,108976.0
2025-09-26T16:00:00.000000,108976.0,110250.0,108953.7,109588.5
2025-09-27T00:00:00.000000,109588.5,109700.0,109267.3,109354.8
2025-09-27T08:00:00.000000,109354.9,109449.2,109021.9,109340.7
2025-09-27T16:00:00.000000,109340.8,109653.2,109188.1,109577.3
2025-09-28T00:00:00.000000,109577.2,109749.9,109203.9,109468.5
2025-09-28T08:00:00.000000,109468.4,109990.0,109136.5,109990.0
2025-09-28T16:00:00.000000,109990.0,112300.0,109952.2,112119.6
2025-09-29T00:00:00.000000,112119.7,112269.3,111501.0,111814.7
2025-09-29T08:00:00.000000,111814.8,114188.0,111814.7,113752.0
2025-09-29T16:00:00.000000,113752.0,114377.2,113404.5,114257.1
2025-09-30T00:00:00.000000,114257.1,114800.0,113531.7,113662.4
2025-09-30T08:00:00.000000,113662.3,113700.0,112615.3,113055.4
2025-09-30T16:00:00.000000,113055.4,114720.0,112743.6,113988.8
2025-10-01T00:00:00.000000,113988.7,114700.0,113899.4,114480.8
2025-10-01T08:00:00.000000,114480.8,117647.8,114425.6,117366.4
2025-10-01T16:00:00.000000,117366.5,118631.8,116687.5,118552.4
2025-10-02T00:00:00.000000,118552.0,119457.0,118226.4,118444.1
2025-10-02T08:00:00.000000,118444.1,119889.0,118307.3,119875.1
2025-10-02T16:00:00.000000,119875.1,120999.0,119317.0,120481.3
2025-10-03T00:00:00.000000,120481.3,120505.5,119579.6,119620.1
2025-10-03T08:00:00.000000,119620.1,122399.9,119200.0,122238.5
2025-10-03T16:00:00.000000,122238.5,123900.0,121425.5,122182.7
2025-10-04T00:00:00.000000,122182.6,122781.1,121636.4,122271.3
2025-10-04T08:00:00.000000,122271.4,122497.4,121638.5,121744.8
2025-10-04T16:00:00.000000,121744.8,122374.8,121432.0,122343.2
2025-10-05T00:00:00.000000,122343.2,125877.3,122088.1,124692.4
2025-10-05T08:00:00.000000,124692.5,124843.0,122472.0,122753.0
2025-10-05T16:00:00.000000,122752.9,123453.5,122160.0,123426.7
2025-10-06T00:00:00.000000,123426.7,124336.3,123018.5,123332.3
2025-10-06T08:00:00.000000,123332.4,125375.0,123332.3,124946.2
2025-10-06T16:00:00.000000,124946.2,126208.5,124463.0,124628.5
2025-10-07T00:00:00.000000,124628.6,125047.0,123503.9,123627.1
2025-10-07T08:00:00.000000,123627.1,125098.0,121102.0,121788.3
2025-10-07T16:00:00.000000,121788.2,122255.4,120516.0,121286.5
2025-10-08T00:00:00.000000,121286.6,122196.9,121005.3,121550.4
